frameID,trayPoints,brushPoint,TwizzersPoint
3700.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 145)",None
3701.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(296, 146)",None
3702.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 147)",None
3703.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 143)",None
3704.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 145)",None
3705.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 145)",None
3706.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 142)",None
3707.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 142)",None
3708.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 141)",None
3709.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]","(295, 142)",None
3710.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3711.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]",None,None
3712.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3713.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(295, 143)",None
3714.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(296, 143)",None
3715.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(296, 144)",None
3716.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 142)",None
3717.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]","(296, 142)",None
3718.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(296, 142)",None
3719.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(296, 142)",None
3720.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(296, 141)",None
3721.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]","(296, 143)",None
3722.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]","(296, 146)",None
3723.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]","(295, 152)",None
