frameID,trayPoints,brushPoint,TwizzersPoint
157.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
158.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
159.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
160.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
161.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
162.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
163.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
164.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
165.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
166.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
167.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
168.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
169.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
170.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
171.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
172.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
173.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
174.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
175.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
176.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
177.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
178.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
179.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
180.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
181.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
182.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
183.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
184.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
185.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
186.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
187.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]","(291, 245)",None
188.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(291, 245)",None
189.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]","(290, 244)",None
190.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
191.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
192.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
193.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
194.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
195.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
196.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
197.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
198.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
199.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
200.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
201.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
202.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
203.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
204.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
205.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
206.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
207.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
208.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
209.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
210.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
211.0,"[(258, 90), (366, 90), (258, 292), (366, 292)]",None,None
212.0,"[(258, 90), (366, 90), (258, 292), (366, 292)]","(294, 246)",None
213.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(293, 247)",None
214.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]","(293, 246)",None
215.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]","(294, 245)",None
216.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
217.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
218.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
219.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
220.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
221.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
222.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
223.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
224.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
225.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
226.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
227.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
228.0,"[(258, 90), (366, 90), (258, 292), (366, 292)]",None,None
229.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
230.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
231.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
232.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
233.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
234.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
235.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
236.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
237.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
238.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
239.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
240.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
241.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
242.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
243.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
244.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
245.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
246.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
247.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
248.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
249.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
250.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
251.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
252.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
253.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
254.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
255.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
256.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
257.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
258.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
259.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
260.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
261.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
262.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
263.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
264.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
265.0,"[(259, 90), (366, 90), (259, 292), (366, 292)]",None,None
266.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
267.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
268.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
269.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
270.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
271.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
272.0,"[(258, 91), (366, 91), (258, 292), (366, 292)]",None,None
273.0,"[(259, 92), (365, 92), (259, 294), (365, 294)]",None,None
274.0,"[(259, 92), (365, 92), (259, 294), (365, 294)]",None,None
275.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
276.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
277.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
278.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
279.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
280.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
281.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
282.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
283.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
284.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
