frameID,trayPoints,brushPoint,TwizzersPoint
342.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
343.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
344.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
345.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
346.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
347.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
348.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
349.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
350.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
351.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
352.0,"[(260, 91), (365, 91), (260, 293), (365, 293)]",None,None
353.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
354.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
355.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
356.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
357.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
358.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
359.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
360.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
361.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
362.0,"[(259, 91), (365, 91), (259, 294), (365, 294)]",None,None
363.0,"[(259, 91), (365, 91), (259, 293), (365, 293)]",None,None
364.0,"[(260, 91), (365, 91), (260, 293), (365, 293)]",None,None
365.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
366.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
367.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
368.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
369.0,"[(260, 91), (365, 91), (260, 294), (365, 294)]",None,None
