frameID,trayPoints,brushPoint,TwizzersPoint
211.0,"[(159, 38), (266, 38), (159, 174), (266, 174)]",None,None
212.0,"[(159, 38), (266, 38), (159, 174), (266, 174)]",None,None
213.0,"[(159, 38), (266, 38), (159, 174), (266, 174)]",None,None
214.0,"[(161, 38), (272, 38), (161, 174), (272, 174)]",None,None
215.0,"[(159, 38), (266, 38), (159, 174), (266, 174)]",None,None
216.0,"[(159, 38), (266, 38), (159, 174), (266, 174)]",None,None
217.0,"[(161, 38), (266, 38), (161, 173), (266, 173)]","(268, 200)",None
218.0,"[(161, 38), (266, 38), (161, 173), (266, 173)]","(268, 200)",None
219.0,"[(161, 38), (265, 38), (161, 173), (265, 173)]","(268, 200)",None
220.0,"[(161, 37), (265, 37), (161, 173), (265, 173)]","(268, 200)",None
221.0,"[(161, 37), (272, 37), (161, 175), (272, 175)]","(268, 200)",None
222.0,"[(161, 37), (265, 37), (161, 173), (265, 173)]","(268, 200)",None
223.0,"[(161, 37), (272, 37), (161, 175), (272, 175)]","(268, 200)",None
224.0,"[(161, 37), (272, 37), (161, 175), (272, 175)]","(268, 200)",None
225.0,"[(161, 37), (265, 37), (161, 173), (265, 173)]","(268, 200)",None
226.0,"[(161, 37), (272, 37), (161, 175), (272, 175)]","(268, 200)",None
227.0,"[(161, 37), (265, 37), (161, 173), (265, 173)]","(268, 200)",None
228.0,"[(161, 37), (265, 37), (161, 173), (265, 173)]","(268, 200)",None
229.0,"[(162, 37), (266, 37), (162, 173), (266, 173)]","(268, 200)",None
230.0,"[(162, 37), (266, 37), (162, 172), (266, 172)]","(268, 200)",None
231.0,"[(162, 38), (266, 38), (162, 172), (266, 172)]","(268, 200)",None
232.0,"[(162, 38), (266, 38), (162, 172), (266, 172)]","(268, 200)",None
233.0,"[(162, 38), (266, 38), (162, 172), (266, 172)]","(268, 200)",None
234.0,"[(162, 37), (266, 37), (162, 172), (266, 172)]","(268, 200)",None
235.0,"[(162, 38), (266, 38), (162, 172), (266, 172)]","(268, 200)",None
236.0,"[(160, 38), (266, 38), (160, 173), (266, 173)]","(268, 200)",None
237.0,"[(161, 38), (272, 38), (161, 174), (272, 174)]",None,None
238.0,"[(161, 38), (272, 38), (161, 174), (272, 174)]",None,None
239.0,"[(161, 40), (272, 40), (161, 174), (272, 174)]",None,None
240.0,"[(161, 43), (271, 43), (161, 174), (271, 174)]",None,None
241.0,"[(161, 45), (271, 45), (161, 175), (271, 175)]",None,None
242.0,"[(161, 50), (271, 50), (161, 176), (271, 176)]",None,None
243.0,"[(161, 35), (266, 35), (161, 175), (266, 175)]",None,None
244.0,"[(162, 32), (265, 32), (162, 176), (265, 176)]",None,None
245.0,"[(162, 33), (265, 33), (162, 176), (265, 176)]",None,None
246.0,"[(162, 33), (265, 33), (162, 176), (265, 176)]",None,None
247.0,"[(161, 33), (265, 33), (161, 175), (265, 175)]",None,None
248.0,"[(161, 36), (271, 36), (161, 176), (271, 176)]",None,None
249.0,"[(160, 33), (265, 33), (160, 174), (265, 174)]",None,None
250.0,"[(161, 35), (266, 35), (161, 174), (266, 174)]",None,None
251.0,"[(161, 35), (265, 35), (161, 175), (265, 175)]",None,None
252.0,"[(161, 35), (266, 35), (161, 174), (266, 174)]",None,None
253.0,"[(160, 35), (270, 35), (160, 177), (270, 177)]",None,None
254.0,"[(161, 33), (265, 33), (161, 177), (265, 177)]",None,None
255.0,"[(161, 33), (265, 33), (161, 177), (265, 177)]",None,None
256.0,"[(161, 33), (265, 33), (161, 177), (265, 177)]",None,None
257.0,"[(161, 33), (265, 33), (161, 177), (265, 177)]",None,None
258.0,"[(160, 33), (265, 33), (160, 177), (265, 177)]",None,None
259.0,"[(160, 35), (269, 35), (160, 177), (269, 177)]",None,None
260.0,"[(160, 35), (270, 35), (160, 177), (270, 177)]",None,None
261.0,"[(160, 35), (270, 35), (160, 177), (270, 177)]",None,None
262.0,"[(160, 35), (270, 35), (160, 177), (270, 177)]",None,None
263.0,"[(160, 35), (270, 35), (160, 177), (270, 177)]",None,None
264.0,"[(160, 35), (270, 35), (160, 177), (270, 177)]",None,None
265.0,"[(159, 34), (266, 34), (159, 177), (266, 177)]",None,None
266.0,"[(159, 33), (268, 33), (159, 176), (268, 176)]",None,None
267.0,"[(159, 34), (266, 34), (159, 177), (266, 177)]",None,None
268.0,"[(159, 34), (266, 34), (159, 176), (266, 176)]",None,None
269.0,"[(159, 34), (266, 34), (159, 177), (266, 177)]",None,None
270.0,"[(159, 33), (269, 33), (159, 177), (269, 177)]",None,None
271.0,"[(159, 33), (269, 33), (159, 177), (269, 177)]",None,None
272.0,"[(159, 33), (268, 33), (159, 177), (268, 177)]",None,None
273.0,"[(159, 33), (268, 33), (159, 177), (268, 177)]",None,None
274.0,"[(159, 33), (268, 33), (159, 177), (268, 177)]",None,None
275.0,"[(159, 33), (268, 33), (159, 177), (268, 177)]",None,None
276.0,"[(159, 33), (268, 33), (159, 177), (268, 177)]",None,None
277.0,"[(159, 33), (268, 33), (159, 179), (268, 179)]",None,None
278.0,"[(159, 33), (268, 33), (159, 179), (268, 179)]",None,None
279.0,"[(159, 33), (268, 33), (159, 178), (268, 178)]",None,None
280.0,"[(159, 33), (268, 33), (159, 178), (268, 178)]",None,None
281.0,"[(159, 33), (268, 33), (159, 179), (268, 179)]",None,None
282.0,"[(160, 33), (266, 33), (160, 174), (266, 174)]",None,None
283.0,"[(160, 34), (266, 34), (160, 173), (266, 173)]",None,None
284.0,"[(161, 33), (266, 33), (161, 174), (266, 174)]",None,None
285.0,"[(161, 33), (266, 33), (161, 176), (266, 176)]","(268, 200)",None
286.0,"[(162, 35), (266, 35), (162, 175), (266, 175)]","(268, 200)",None
287.0,"[(161, 35), (266, 35), (161, 175), (266, 175)]","(268, 200)",None
288.0,"[(161, 35), (266, 35), (161, 175), (266, 175)]","(268, 200)",None
289.0,"[(161, 34), (266, 34), (161, 175), (266, 175)]","(268, 200)",None
290.0,"[(161, 35), (266, 35), (161, 174), (266, 174)]",None,None
291.0,"[(161, 35), (266, 35), (161, 175), (266, 175)]","(268, 200)",None
292.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
293.0,"[(161, 35), (266, 35), (161, 174), (266, 174)]","(268, 200)",None
294.0,"[(161, 34), (266, 34), (161, 175), (266, 175)]","(268, 200)",None
295.0,"[(161, 34), (266, 34), (161, 175), (266, 175)]","(268, 200)",None
296.0,"[(161, 34), (266, 34), (161, 175), (266, 175)]","(268, 200)",None
297.0,"[(161, 34), (266, 34), (161, 175), (266, 175)]","(268, 200)",None
298.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
299.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
300.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
301.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
302.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
303.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
304.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
305.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
306.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
307.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
308.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
309.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
310.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
311.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]","(268, 200)",None
312.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
313.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
314.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
315.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
316.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
317.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
318.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
319.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
320.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
321.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
322.0,"[(161, 34), (272, 34), (161, 175), (272, 175)]",None,None
323.0,"[(162, 34), (266, 34), (162, 174), (266, 174)]",None,None
324.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
325.0,"[(158, 32), (266, 32), (158, 174), (266, 174)]",None,None
326.0,"[(158, 32), (266, 32), (158, 174), (266, 174)]",None,None
327.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
328.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
329.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
330.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
331.0,"[(159, 33), (266, 33), (159, 174), (266, 174)]",None,None
332.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
333.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
334.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
335.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
336.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
337.0,"[(161, 34), (266, 34), (161, 173), (266, 173)]",None,None
338.0,"[(161, 34), (266, 34), (161, 173), (266, 173)]",None,None
339.0,"[(161, 34), (266, 34), (161, 173), (266, 173)]",None,None
340.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
341.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]",None,None
342.0,"[(161, 34), (266, 34), (161, 173), (266, 173)]",None,None
343.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
344.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
