frameID,trayPoints,brushPoint,TwizzersPoint
269.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
270.0,"[(335, 29), (394, 29), (335, 192), (394, 192)]",None,None
271.0,"[(336, 29), (394, 29), (336, 192), (394, 192)]",None,None
272.0,"[(336, 29), (393, 29), (336, 192), (393, 192)]",None,None
273.0,"[(336, 30), (393, 30), (336, 192), (393, 192)]",None,None
274.0,"[(336, 29), (393, 29), (336, 192), (393, 192)]",None,None
275.0,"[(336, 29), (393, 29), (336, 192), (393, 192)]",None,None
276.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
277.0,"[(335, 29), (393, 29), (335, 192), (393, 192)]",None,None
278.0,"[(335, 30), (394, 30), (335, 192), (394, 192)]",None,None
279.0,"[(335, 30), (394, 30), (335, 192), (394, 192)]",None,None
280.0,"[(334, 30), (394, 30), (334, 192), (394, 192)]",None,None
281.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
282.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
283.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
284.0,"[(334, 29), (394, 29), (334, 192), (394, 192)]",None,None
285.0,"[(334, 28), (393, 28), (334, 192), (393, 192)]",None,None
286.0,"[(334, 28), (393, 28), (334, 192), (393, 192)]",None,None
287.0,"[(333, 28), (393, 28), (333, 192), (393, 192)]",None,None
288.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
289.0,"[(335, 28), (393, 28), (335, 193), (393, 193)]",None,None
290.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
291.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
292.0,"[(334, 28), (393, 28), (334, 192), (393, 192)]",None,None
293.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
294.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
295.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
296.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
297.0,"[(332, 28), (394, 28), (332, 192), (394, 192)]",None,None
298.0,"[(332, 28), (394, 28), (332, 192), (394, 192)]",None,None
299.0,"[(332, 28), (394, 28), (332, 192), (394, 192)]",None,None
300.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
301.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
302.0,"[(333, 28), (393, 28), (333, 193), (393, 193)]",None,None
303.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
304.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
305.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
306.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
307.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
308.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
309.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
310.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
311.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
312.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
313.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
314.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
315.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
316.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
317.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
318.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
319.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
320.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
321.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
322.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
323.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
324.0,"[(333, 29), (395, 29), (333, 192), (395, 192)]",None,None
325.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
326.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
327.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
328.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
329.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
330.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
331.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
332.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
333.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
334.0,"[(332, 28), (394, 28), (332, 193), (394, 193)]",None,None
335.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
336.0,"[(333, 28), (395, 28), (333, 192), (395, 192)]",None,None
337.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
338.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
339.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
340.0,"[(332, 28), (395, 28), (332, 192), (395, 192)]",None,None
341.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
342.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
343.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
344.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
345.0,"[(332, 28), (395, 28), (332, 193), (395, 193)]",None,None
346.0,"[(333, 28), (395, 28), (333, 193), (395, 193)]",None,None
347.0,"[(333, 28), (395, 28), (333, 193), (395, 193)]",None,None
348.0,"[(333, 28), (395, 28), (333, 193), (395, 193)]",None,None
349.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
350.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
351.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
352.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
353.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
354.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
355.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
356.0,"[(333, 28), (394, 28), (333, 192), (394, 192)]",None,None
357.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
358.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
359.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
360.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
361.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
362.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
363.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
364.0,"[(334, 28), (392, 28), (334, 193), (392, 193)]",None,None
365.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
366.0,"[(334, 28), (392, 28), (334, 193), (392, 193)]",None,None
367.0,"[(334, 28), (392, 28), (334, 193), (392, 193)]",None,None
368.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
369.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
370.0,"[(334, 28), (393, 28), (334, 193), (393, 193)]",None,None
371.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
372.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
373.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
374.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
375.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
376.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
377.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
378.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
379.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
380.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
381.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
382.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
383.0,"[(334, 28), (394, 28), (334, 192), (394, 192)]",None,None
384.0,"[(334, 28), (394, 28), (334, 193), (394, 193)]",None,None
385.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
386.0,"[(333, 28), (394, 28), (333, 193), (394, 193)]",None,None
